country,region,crop,variable,year,value
Belgium,Belgium,Corn,Yield,2014,10.20149610058889
Belgium,Belgium,Corn,Yield,2015,9.395890410958906
Belgium,Belgium,Corn,Yield,2016,7.467370441458733
Belgium,Belgium,Corn,Yield,2017,10.284081632653061
Belgium,Belgium,Corn,Yield,2018,6.974439711057603
Belgium,Belgium,Corn,Yield,2019,8.824424342105264
Belgium,Belgium,Corn,Yield,2020,8.115073245952196
Belgium,Belgium,Corn,Yield,2021,9.151452282157676
Belgium,Belgium,Oats,Yield,1955,3.2288590604026846
Belgium,Belgium,Oats,Yield,1956,3.0704314720812182
Belgium,Belgium,Oats,Yield,1957,3.0606877950101143
Belgium,Belgium,Oats,Yield,1958,3.12112676056338
Belgium,Belgium,Oats,Yield,1959,3.0106761565836297
Belgium,Belgium,Oats,Yield,1960,3.18033946251768
Belgium,Belgium,Oats,Yield,1961,3.2604548789435066
Belgium,Belgium,Oats,Yield,1962,3.4089456869009584
Belgium,Belgium,Oats,Yield,1963,3.4293148308759758
Belgium,Belgium,Oats,Yield,1964,3.5509039010466226
Belgium,Belgium,Oats,Yield,1965,3.069556451612903
Belgium,Belgium,Oats,Yield,1966,3.2100656455142227
Belgium,Belgium,Oats,Yield,1967,3.74120082815735
Belgium,Belgium,Oats,Yield,1968,3.6100917431192663
Belgium,Belgium,Oats,Yield,1969,3.35781990521327
Belgium,Belgium,Oats,Yield,1970,2.6991758241758244
Belgium,Belgium,Oats,Yield,1971,3.9192200557103063
Belgium,Belgium,Oats,Yield,1972,3.659763313609468
Belgium,Belgium,Oats,Yield,1973,4.038834951456311
Belgium,Belgium,Oats,Yield,1974,3.7379767827529022
Belgium,Belgium,Oats,Yield,1975,3.2405063291139244
Belgium,Belgium,Oats,Yield,1976,2.660569105691057
Belgium,Belgium,Oats,Yield,1977,2.969151670951157
Belgium,Belgium,Oats,Yield,1978,4.213622291021672
Belgium,Belgium,Oats,Yield,1979,4.227758007117437
Belgium,Belgium,Oats,Yield,1980,3.8480565371024738
Belgium,Belgium,Oats,Yield,1981,4.121212121212121
Belgium,Belgium,Oats,Yield,1982,4.551928783382789
Belgium,Belgium,Oats,Yield,1983,3.7952380952380955
Belgium,Belgium,Oats,Yield,1984,4.882978723404255
Belgium,Belgium,Oats,Yield,1985,4.478468899521531
Belgium,Belgium,Oats,Yield,1986,4.392592592592592
Belgium,Belgium,Oats,Yield,1987,4.108843537414966
Belgium,Belgium,Oats,Yield,1988,4.439490445859873
Belgium,Belgium,Oats,Yield,1989,3.519685039370079
Belgium,Belgium,Oats,Yield,1990,3.8636363636363633
Belgium,Belgium,Oats,Yield,1991,4.349397590361446
Belgium,Belgium,Oats,Yield,1992,4.25
Belgium,Belgium,Oats,Yield,1993,4.730434782608696
Belgium,Belgium,Oats,Yield,1994,4.395833333333334
Belgium,Belgium,Oats,Yield,1995,4.492063492063492
Belgium,Belgium,Oats,Yield,1996,5.259259259259259
Belgium,Belgium,Oats,Yield,1997,5.629032258064516
Belgium,Belgium,Oats,Yield,1998,4.913793103448276
Belgium,Belgium,Oats,Yield,1999,5.532467532467533
Belgium,Belgium,Oats,Yield,2008,5.867307692307692
Belgium,Belgium,Oats,Yield,2009,6.185714285714286
Belgium,Belgium,Oats,Yield,2010,5.036734693877551
Belgium,Belgium,Oats,Yield,2011,5.011363636363637
Belgium,Belgium,Oats,Yield,2012,6.020689655172414
Belgium,Belgium,Oats,Yield,2013,6.101063829787234
Belgium,Belgium,Oats,Yield,2014,5.812500000000001
Belgium,Belgium,Oats,Yield,2015,5.66243654822335
Belgium,Belgium,Oats,Yield,2016,4.485013623978202
Belgium,Belgium,Oats,Yield,2017,4.561881188118812
Belgium,Belgium,Oats,Yield,2018,5.348703170028818
Belgium,Belgium,Oats,Yield,2019,5.22538860103627
Belgium,Belgium,Oats,Yield,2020,4.582914572864321
Belgium,Belgium,Oats,Yield,2021,4.558333333333334
Belgium,Belgium,Rapeseed,Yield,1955,2.166666666666667
Belgium,Belgium,Rapeseed,Yield,1956,2.25
Belgium,Belgium,Rapeseed,Yield,1957,2.111111111111111
Belgium,Belgium,Rapeseed,Yield,1958,2.0
Belgium,Belgium,Rapeseed,Yield,1959,2.0
Belgium,Belgium,Rapeseed,Yield,1960,2.0
Belgium,Belgium,Rapeseed,Yield,1961,2.0
Belgium,Belgium,Rapeseed,Yield,1962,2.9999999999999996
Belgium,Belgium,Rapeseed,Yield,1964,1.0
Belgium,Belgium,Rapeseed,Yield,1965,2.0
Belgium,Belgium,Rapeseed,Yield,1967,2.4
Belgium,Belgium,Rapeseed,Yield,1968,2.666666666666667
Belgium,Belgium,Rapeseed,Yield,1969,2.2
Belgium,Belgium,Rapeseed,Yield,1970,2.4
Belgium,Belgium,Rapeseed,Yield,1971,2.5
Belgium,Belgium,Rapeseed,Yield,1972,2.9
Belgium,Belgium,Rapeseed,Yield,1973,2.3333333333333335
Belgium,Belgium,Rapeseed,Yield,1974,2.0
Belgium,Belgium,Rapeseed,Yield,1975,2.3333333333333335
Belgium,Belgium,Rapeseed,Yield,1976,1.3333333333333335
Belgium,Belgium,Rapeseed,Yield,1977,3.4999999999999996
Belgium,Belgium,Rapeseed,Yield,1978,3.0
Belgium,Belgium,Rapeseed,Yield,1979,2.666666666666667
Belgium,Belgium,Rapeseed,Yield,1980,3.0
Belgium,Belgium,Rapeseed,Yield,1981,3.0
Belgium,Belgium,Rapeseed,Yield,1982,3.2142857142857144
Belgium,Belgium,Rapeseed,Yield,1983,2.5641025641025643
Belgium,Belgium,Rapeseed,Yield,1984,2.12
Belgium,Belgium,Rapeseed,Yield,1985,2.5416666666666665
Belgium,Belgium,Rapeseed,Yield,1986,3.0769230769230766
Belgium,Belgium,Rapeseed,Yield,1987,3.076923076923077
Belgium,Belgium,Rapeseed,Yield,1988,2.914285714285714
Belgium,Belgium,Rapeseed,Yield,1989,3.2162162162162162
Belgium,Belgium,Rapeseed,Yield,1990,3.018867924528302
Belgium,Belgium,Rapeseed,Yield,1991,3.0277777777777777
Belgium,Belgium,Rapeseed,Yield,1992,2.8305084745762707
Belgium,Belgium,Rapeseed,Yield,1993,3.0454545454545454
Belgium,Belgium,Rapeseed,Yield,1994,3.1475409836065573
Belgium,Belgium,Rapeseed,Yield,1995,3.3508771929824563
Belgium,Belgium,Rapeseed,Yield,1996,3.6122448979591835
Belgium,Belgium,Rapeseed,Yield,1997,3.808510638297872
Belgium,Belgium,Rapeseed,Yield,1998,3.482142857142857
Belgium,Belgium,Rapeseed,Yield,1999,3.647058823529412
Belgium,Belgium,Rapeseed,Yield,2000,2.9583333333333335
Belgium,Belgium,Rapeseed,Yield,2001,3.607843137254902
Belgium,Belgium,Rapeseed,Yield,2002,3.5882352941176476
Belgium,Belgium,Rapeseed,Yield,2003,3.6521739130434785
Belgium,Belgium,Rapeseed,Yield,2004,4.089285714285714
Belgium,Belgium,Rapeseed,Yield,2005,4.285714285714286
Belgium,Belgium,Rapeseed,Yield,2006,3.541666666666667
Belgium,Belgium,Rapeseed,Yield,2007,3.7499999999999996
Belgium,Belgium,Rapeseed,Yield,2008,3.8720930232558137
Belgium,Belgium,Rapeseed,Yield,2009,4.298969072164949
Belgium,Belgium,Rapeseed,Yield,2010,4.0265486725663715
Belgium,Belgium,Rapeseed,Yield,2011,4.343594009983361
Belgium,Belgium,Rapeseed,Yield,2012,3.8412698412698414
Belgium,Belgium,Rapeseed,Yield,2013,3.920056100981767
Belgium,Belgium,Rapeseed,Yield,2014,4.369975389663659
Belgium,Belgium,Rapeseed,Yield,2015,4.317657497781721
Belgium,Belgium,Rapeseed,Yield,2016,3.4489082969432316
Belgium,Belgium,Rapeseed,Yield,2017,4.287430683918669
Belgium,Belgium,Rapeseed,Yield,2018,3.828470380194518
Belgium,Belgium,Rapeseed,Yield,2019,3.6101511879049677
Belgium,Belgium,Rapeseed,Yield,2020,3.7294264339152123
Belgium,Belgium,Rapeseed,Yield,2021,3.3792682926829274
Belgium,Belgium,Rye,Yield,1955,2.987886944818304
Belgium,Belgium,Rye,Yield,1956,2.8762589928057554
Belgium,Belgium,Rye,Yield,1957,2.887048192771084
Belgium,Belgium,Rye,Yield,1958,2.907780979827089
Belgium,Belgium,Rye,Yield,1959,2.971428571428571
Belgium,Belgium,Rye,Yield,1960,2.9889763779527563
Belgium,Belgium,Rye,Yield,1961,2.748299319727891
Belgium,Belgium,Rye,Yield,1962,3.0825
Belgium,Belgium,Rye,Yield,1963,3.0095465393794747
Belgium,Belgium,Rye,Yield,1964,3.2665094339622645
Belgium,Belgium,Rye,Yield,1965,2.842857142857143
Belgium,Belgium,Rye,Yield,1966,2.512987012987013
Belgium,Belgium,Rye,Yield,1967,3.293286219081272
Belgium,Belgium,Rye,Yield,1968,3.2007168458781363
Belgium,Belgium,Rye,Yield,1969,3.2723404255319153
Belgium,Belgium,Rye,Yield,1970,3.0691244239631335
Belgium,Belgium,Rye,Yield,1971,3.4881889763779528
Belgium,Belgium,Rye,Yield,1972,3.3931623931623935
Belgium,Belgium,Rye,Yield,1973,3.658959537572254
Belgium,Belgium,Rye,Yield,1974,3.486111111111111
Belgium,Belgium,Rye,Yield,1975,3.147058823529412
Belgium,Belgium,Rye,Yield,1976,3.029940119760479
Belgium,Belgium,Rye,Yield,1977,3.488505747126437
Belgium,Belgium,Rye,Yield,1978,3.781456953642384
Belgium,Belgium,Rye,Yield,1979,3.8278688524590168
Belgium,Belgium,Rye,Yield,1980,3.7450980392156867
Belgium,Belgium,Rye,Yield,1981,3.8554216867469875
Belgium,Belgium,Rye,Yield,1982,4.19718309859155
Belgium,Belgium,Rye,Yield,1983,3.828125
Belgium,Belgium,Rye,Yield,1984,4.6000000000000005
Belgium,Belgium,Rye,Yield,1985,4.326923076923077
Belgium,Belgium,Rye,Yield,1986,4.288888888888889
Belgium,Belgium,Rye,Yield,1987,4.073170731707317
Belgium,Belgium,Rye,Yield,1988,4.205882352941177
Belgium,Belgium,Rye,Yield,1989,4.032258064516129
Belgium,Belgium,Rye,Yield,1990,4.2
Belgium,Belgium,Rye,Yield,1991,4.24
Belgium,Belgium,Rye,Yield,1992,4.3809523809523805
Belgium,Belgium,Rye,Yield,1993,4.478260869565218
Belgium,Belgium,Rye,Yield,1994,4.576923076923077
Belgium,Belgium,Rye,Yield,1995,3.3703703703703702
Belgium,Belgium,Rye,Yield,1996,4.75
Belgium,Belgium,Rye,Yield,1997,4.611111111111112
Belgium,Belgium,Rye,Yield,1998,4.166666666666667
Belgium,Belgium,Rye,Yield,1999,3.9090909090909087
Belgium,Belgium,Rye,Yield,2000,3.9749999999999996
Belgium,Belgium,Rye,Yield,2001,3.5999999999999996
Belgium,Belgium,Rye,Yield,2002,4.014285714285714
Belgium,Belgium,Rye,Yield,2003,4.516666666666667
Belgium,Belgium,Rye,Yield,2004,4.557142857142857
Belgium,Belgium,Rye,Yield,2005,4.58
Belgium,Belgium,Rye,Yield,2006,4.483333333333333
Belgium,Belgium,Rye,Yield,2007,3.4142857142857146
Belgium,Belgium,Rye,Yield,2008,4.38
Belgium,Belgium,Rye,Yield,2009,5.38
Belgium,Belgium,Rye,Yield,2010,1.523076923076923
Belgium,Belgium,Rye,Yield,2011,5.173913043478261
Belgium,Belgium,Rye,Yield,2012,5.14
Belgium,Belgium,Rye,Yield,2013,5.566037735849057
Belgium,Belgium,Rye,Yield,2015,4.607142857142857
Belgium,Belgium,Rye,Yield,2016,3.2372881355932206
Belgium,Belgium,Rye,Yield,2017,4.576923076923077
Belgium,Belgium,Rye,Yield,2018,3.8064516129032255
Belgium,Belgium,Rye,Yield,2019,4.363636363636363
Belgium,Belgium,Rye,Yield,2020,3.5714285714285716
Belgium,Belgium,Rye,Yield,2021,4.437499999999999
Belgium,Belgium,Soft Wheat,Yield,1955,3.8849467815509375
Belgium,Belgium,Soft Wheat,Yield,1956,3.318658280922432
Belgium,Belgium,Soft Wheat,Yield,1957,3.7593457943925235
Belgium,Belgium,Soft Wheat,Yield,1958,3.6922737306843265
Belgium,Belgium,Soft Wheat,Yield,1959,4.095421686746988
Belgium,Belgium,Soft Wheat,Yield,1960,4.078721374045801
Belgium,Belgium,Soft Wheat,Yield,1961,3.4804337576614808
Belgium,Belgium,Soft Wheat,Yield,1962,3.9778510838831296
Belgium,Belgium,Soft Wheat,Yield,1963,3.7801766437684
Belgium,Belgium,Soft Wheat,Yield,1964,4.152689152233363
Belgium,Belgium,Soft Wheat,Yield,1965,3.7390739939420166
Belgium,Belgium,Soft Wheat,Yield,1966,2.6555709662505778
Belgium,Belgium,Soft Wheat,Yield,1967,4.300688976377953
Belgium,Belgium,Soft Wheat,Yield,1968,4.126447876447877
Belgium,Belgium,Soft Wheat,Yield,1969,3.822374877330716
Belgium,Belgium,Soft Wheat,Yield,1970,3.8960763520678685
Belgium,Belgium,Soft Wheat,Yield,1971,4.523479980227385
Belgium,Belgium,Soft Wheat,Yield,1972,4.452883263009845
Belgium,Belgium,Soft Wheat,Yield,1973,5.001478560867422
Belgium,Belgium,Soft Wheat,Yield,1974,5.208478802992518
Belgium,Belgium,Soft Wheat,Yield,1975,3.8266085059978185
Belgium,Belgium,Soft Wheat,Yield,1976,4.511968734733757
Belgium,Belgium,Soft Wheat,Yield,1977,4.153638814016173
Belgium,Belgium,Soft Wheat,Yield,1978,5.295090715048025
Belgium,Belgium,Soft Wheat,Yield,1979,5.167278447823807
Belgium,Belgium,Soft Wheat,Yield,1980,4.688
Belgium,Belgium,Soft Wheat,Yield,1981,5.214450867052023
Belgium,Belgium,Soft Wheat,Yield,1982,5.869909502262443
Belgium,Belgium,Soft Wheat,Yield,1983,5.295939086294416
Belgium,Belgium,Soft Wheat,Yield,1984,6.954301075268817
Belgium,Belgium,Soft Wheat,Yield,1985,6.3115364167995756
Belgium,Belgium,Soft Wheat,Yield,1986,6.832717678100264
Belgium,Belgium,Soft Wheat,Yield,1987,5.5853532748839605
Belgium,Belgium,Soft Wheat,Yield,1988,6.007459207459207
Belgium,Belgium,Soft Wheat,Yield,1989,6.846372688477952
Belgium,Belgium,Soft Wheat,Yield,1990,6.11262318160488
Belgium,Belgium,Soft Wheat,Yield,1991,6.756521739130434
Belgium,Belgium,Soft Wheat,Yield,1992,6.541227229146692
Belgium,Belgium,Soft Wheat,Yield,1993,7.18614931237721
Belgium,Belgium,Soft Wheat,Yield,1994,7.021685559388861
Belgium,Belgium,Soft Wheat,Yield,1995,7.285031085604974
Belgium,Belgium,Soft Wheat,Yield,1996,9.017603911980439
Belgium,Belgium,Soft Wheat,Yield,1997,7.932187201528175
Belgium,Belgium,Soft Wheat,Yield,1998,8.035374149659864
Belgium,Belgium,Soft Wheat,Yield,1999,8.44475138121547
Belgium,Belgium,Soft Wheat,Yield,2000,7.867746478873239
Belgium,Belgium,Soft Wheat,Yield,2001,7.995745856353591
Belgium,Belgium,Soft Wheat,Yield,2002,8.22295566502463
Belgium,Belgium,Soft Wheat,Yield,2003,8.62572864321608
Belgium,Belgium,Soft Wheat,Yield,2004,8.89816037735849
Belgium,Belgium,Soft Wheat,Yield,2005,8.33018691588785
Belgium,Belgium,Soft Wheat,Yield,2006,8.216666666666667
Belgium,Belgium,Soft Wheat,Yield,2007,7.752761904761904
Belgium,Belgium,Soft Wheat,Yield,2008,8.558794642857142
Belgium,Belgium,Soft Wheat,Yield,2009,9.341843971631205
Belgium,Belgium,Soft Wheat,Yield,2010,8.854976525821595
Belgium,Belgium,Soft Wheat,Yield,2011,8.359922275920482
Belgium,Belgium,Soft Wheat,Yield,2012,8.391524643021649
Belgium,Belgium,Soft Wheat,Yield,2013,9.154314871693252
Belgium,Belgium,Soft Wheat,Yield,2014,8.977984437274626
Belgium,Belgium,Soft Wheat,Yield,2015,9.329155018486789
Belgium,Belgium,Soft Wheat,Yield,2016,6.6356387910254035
Belgium,Belgium,Soft Wheat,Yield,2017,8.557315653626196
Belgium,Belgium,Soft Wheat,Yield,2018,8.492309264653278
Belgium,Belgium,Soft Wheat,Yield,2019,9.336376128778957
Belgium,Belgium,Soft Wheat,Yield,2020,8.94626528305764
Belgium,Belgium,Soft Wheat,Yield,2021,7.781118546845124
Belgium,Belgium,Spring barley,Yield,1955,3.3286219081272086
Belgium,Belgium,Spring barley,Yield,1956,3.1982507288629742
Belgium,Belgium,Spring barley,Yield,1957,3.3409836065573773
Belgium,Belgium,Spring barley,Yield,1958,3.2604166666666665
Belgium,Belgium,Spring barley,Yield,1959,3.4401595744680846
Belgium,Belgium,Spring barley,Yield,1960,3.619738751814223
Belgium,Belgium,Spring barley,Yield,1961,3.3814655172413794
Belgium,Belgium,Spring barley,Yield,1962,3.8793284365162646
Belgium,Belgium,Spring barley,Yield,1963,3.720616570327553
Belgium,Belgium,Spring barley,Yield,1964,4.109644670050762
Belgium,Belgium,Spring barley,Yield,1965,3.5306799336650085
Belgium,Belgium,Spring barley,Yield,1966,3.0192450037009624
Belgium,Belgium,Spring barley,Yield,1967,3.9905063291139236
Belgium,Belgium,Spring barley,Yield,1968,3.5390365448504983
Belgium,Belgium,Spring barley,Yield,1969,3.4604377104377106
Belgium,Belgium,Spring barley,Yield,1970,2.6110183639399
Belgium,Belgium,Spring barley,Yield,1971,3.458692971639951
Belgium,Belgium,Spring barley,Yield,1972,3.64
Belgium,Belgium,Spring barley,Yield,1973,3.967741935483871
Belgium,Belgium,Spring barley,Yield,1974,3.6309278350515464
Belgium,Belgium,Spring barley,Yield,1975,3.2413793103448274
Belgium,Belgium,Spring barley,Yield,1976,3.051150895140665
Belgium,Belgium,Spring barley,Yield,1977,3.2714285714285714
Belgium,Belgium,Spring barley,Yield,1978,4.027692307692308
Belgium,Belgium,Spring barley,Yield,1979,3.875
Belgium,Belgium,Spring barley,Yield,1980,3.1048034934497815
Belgium,Belgium,Spring barley,Yield,1981,3.6406250000000004
Belgium,Belgium,Spring barley,Yield,1982,4.223300970873786
Belgium,Belgium,Spring barley,Yield,1983,3.156626506024096
Belgium,Belgium,Spring barley,Yield,1984,4.3999999999999995
Belgium,Belgium,Spring barley,Yield,1985,4.017751479289942
Belgium,Belgium,Spring barley,Yield,1986,3.9565217391304346
Belgium,Belgium,Spring barley,Yield,1987,3.638888888888889
Belgium,Belgium,Spring barley,Yield,1988,4.134408602150538
Belgium,Belgium,Spring barley,Yield,1989,3.3043478260869565
Belgium,Belgium,Spring barley,Yield,1990,3.597222222222222
Belgium,Belgium,Spring barley,Yield,1991,4.275362318840579
Belgium,Belgium,Spring barley,Yield,1992,4.102941176470588
Belgium,Belgium,Spring barley,Yield,1993,4.53763440860215
Belgium,Belgium,Spring barley,Yield,1994,4.370786516853932
Belgium,Belgium,Spring barley,Yield,1995,4.209677419354839
Belgium,Belgium,Spring barley,Yield,1996,5.533333333333334
Belgium,Belgium,Spring barley,Yield,1997,5.6000000000000005
Belgium,Belgium,Spring barley,Yield,1998,5.184210526315789
Belgium,Belgium,Spring barley,Yield,1999,6.005917159763314
Belgium,Belgium,Spring barley,Yield,2000,6.022077922077922
Belgium,Belgium,Spring barley,Yield,2001,4.629870129870129
Belgium,Belgium,Spring barley,Yield,2002,4.5027027027027025
Belgium,Belgium,Spring barley,Yield,2003,5.892035398230088
Belgium,Belgium,Spring barley,Yield,2004,5.497222222222222
Belgium,Belgium,Spring barley,Yield,2005,5.374324324324324
Belgium,Belgium,Spring barley,Yield,2006,5.31830985915493
Belgium,Belgium,Spring barley,Yield,2007,5.128813559322034
Belgium,Belgium,Spring barley,Yield,2008,5.711290322580645
Belgium,Belgium,Spring barley,Yield,2009,6.0245614035087725
Belgium,Belgium,Spring barley,Yield,2010,5.611627906976744
Belgium,Belgium,Spring barley,Yield,2011,4.504444444444444
Belgium,Belgium,Spring barley,Yield,2012,5.58
Belgium,Belgium,Spring barley,Yield,2013,6.619791666666667
Belgium,Belgium,Spring barley,Yield,2014,6.088311688311689
Belgium,Belgium,Spring barley,Yield,2015,5.741007194244605
Belgium,Belgium,Spring barley,Yield,2016,4.503164556962025
Belgium,Belgium,Spring barley,Yield,2017,4.778597785977859
Belgium,Belgium,Spring barley,Yield,2018,5.425867507886435
Belgium,Belgium,Spring barley,Yield,2019,5.633898305084745
Belgium,Belgium,Spring barley,Yield,2020,4.783980582524272
Belgium,Belgium,Spring barley,Yield,2021,4.637499999999999
Belgium,Belgium,Winter barley,Yield,1955,3.6547619047619047
Belgium,Belgium,Winter barley,Yield,1956,3.113122171945701
Belgium,Belgium,Winter barley,Yield,1957,3.646825396825397
Belgium,Belgium,Winter barley,Yield,1958,3.5703971119133575
Belgium,Belgium,Winter barley,Yield,1959,4.049418604651163
Belgium,Belgium,Winter barley,Yield,1960,3.643835616438356
Belgium,Belgium,Winter barley,Yield,1961,3.3652482269503547
Belgium,Belgium,Winter barley,Yield,1962,3.951219512195122
Belgium,Belgium,Winter barley,Yield,1963,3.1176470588235294
Belgium,Belgium,Winter barley,Yield,1964,3.7306397306397305
Belgium,Belgium,Winter barley,Yield,1965,3.599236641221374
Belgium,Belgium,Winter barley,Yield,1966,3.0952380952380953
Belgium,Belgium,Winter barley,Yield,1967,4.345588235294118
Belgium,Belgium,Winter barley,Yield,1968,4.466867469879518
Belgium,Belgium,Winter barley,Yield,1969,4.01923076923077
Belgium,Belgium,Winter barley,Yield,1970,4.247524752475248
Belgium,Belgium,Winter barley,Yield,1971,4.512372634643377
Belgium,Belgium,Winter barley,Yield,1972,4.772241992882563
Belgium,Belgium,Winter barley,Yield,1973,4.967179487179488
Belgium,Belgium,Winter barley,Yield,1974,5.180473372781065
Belgium,Belgium,Winter barley,Yield,1975,4.016483516483516
Belgium,Belgium,Winter barley,Yield,1976,4.879088206144697
Belgium,Belgium,Winter barley,Yield,1977,4.808054841473865
Belgium,Belgium,Winter barley,Yield,1978,5.248344370860927
Belgium,Belgium,Winter barley,Yield,1979,5.1704996034892945
Belgium,Belgium,Winter barley,Yield,1980,5.6702619414483815
Belgium,Belgium,Winter barley,Yield,1981,5.120120120120121
Belgium,Belgium,Winter barley,Yield,1982,5.950271247739603
Belgium,Belgium,Winter barley,Yield,1983,5.05978705978706
Belgium,Belgium,Winter barley,Yield,1984,6.610576923076923
Belgium,Belgium,Winter barley,Yield,1985,6.0887573964497035
Belgium,Belgium,Winter barley,Yield,1986,6.471516213847503
Belgium,Belgium,Winter barley,Yield,1987,5.772140221402214
Belgium,Belgium,Winter barley,Yield,1988,6.497541789577187
Belgium,Belgium,Winter barley,Yield,1989,6.330561330561331
Belgium,Belgium,Winter barley,Yield,1990,5.919674039580908
Belgium,Belgium,Winter barley,Yield,1991,6.65
Belgium,Belgium,Winter barley,Yield,1992,6.408814589665654
Belgium,Belgium,Winter barley,Yield,1993,6.121265377855888
Belgium,Belgium,Winter barley,Yield,1994,6.29038854805726
Belgium,Belgium,Winter barley,Yield,1995,6.953684210526316
Belgium,Belgium,Winter barley,Yield,1996,7.847191011235955
Belgium,Belgium,Winter barley,Yield,1997,7.697459584295613
Belgium,Belgium,Winter barley,Yield,1998,7.268980477223428
Belgium,Belgium,Winter barley,Yield,1999,8.014005602240896
Belgium,Belgium,Winter barley,Yield,2000,7.064516129032258
Belgium,Belgium,Winter barley,Yield,2001,8.055464480874317
Belgium,Belgium,Winter barley,Yield,2002,7.9756476683937825
Belgium,Belgium,Winter barley,Yield,2003,6.9003367003367
Belgium,Belgium,Winter barley,Yield,2004,8.291509433962265
Belgium,Belgium,Winter barley,Yield,2005,8.005828220858895
Belgium,Belgium,Winter barley,Yield,2006,7.964439140811455
Belgium,Belgium,Winter barley,Yield,2007,7.955916473317864
